customer_id,first_name,last_name,email,phone,city,state,signup_date
883,Priya,Rau,settyvanya@example.net,+916736820506,Guwahati,Sikkim,2024-04-17
884,Pranit,Kapur,falak21@example.com,5058714692,Nagaon,Rajasthan,2024-04-22
885,Elijah,Dewan,mitali79@example.org,9843699848,Kozhikode,Chhattisgarh,2023-09-23
886,Ganga,Bandi,rachitakrishna@example.net,02495988114,Bidhannagar,Rajasthan,2025-11-20
887,Yashica,Shankar,sastrygavin@example.com,+913867673820,Panipat,Madhya Pradesh,2023-11-25
888,Devansh,Shenoy,fwali@example.com,2996872258,Kumbakonam,Telangana,2023-09-24
889,Eesha,Viswanathan,rastogiquincy@example.net,3504056695,Jehanabad,Arunachal Pradesh,2023-09-12
890,Jeet,Ganesh,patrick55@example.com,02867963259,Gaya,Rajasthan,2024-08-13
891,Kiaan,Walia,mahika33@example.net,1562415285,Mangalore,Karnataka,2025-03-22
892,Oliver,Garg,skant@example.org,08951381865,Indore,Rajasthan,2025-08-25
893,Zilmil,Lall,bnair@example.net,07443034918,Gorakhpur,Meghalaya,2026-02-11
894,Veda,Gala,issacgauri@example.net,+914015364154,Moradabad,Karnataka,2024-12-17
895,Samaksh,Chhabra,oscarpau@example.net,+916781367500,Jalgaon,Tamil Nadu,2026-04-21
896,Ikbal,Mander,banikirya@example.org,06981987809,Morena,Andhra Pradesh,2024-09-21
897,Jalsa,Dayal,yoshitavyas@example.net,06225866059,Hospet,Nagaland,2025-06-12
898,Ati,Misra,lakshittailor@example.net,08548596559,Mangalore,Mizoram,2024-02-12
899,Daksha,Dani,sanghagaurangi@example.org,+910002453931,Mira-Bhayandar,Rajasthan,2024-01-22
900,Eshana,Nadig,joshiabdul@example.com,07083682144,Saharsa,Mizoram,2026-03-11
901,Leela,Raju,fdhawan@example.net,+916774620258,Arrah,Jharkhand,2024-06-15
902,Ekaraj,Vora,oscarcherian@example.net,+913123920491,Burhanpur,Telangana,2023-08-08
903,Gautam,Venkatesh,ojasvilala@example.com,+913875082768,Sirsa,Goa,2024-05-02
904,Inaya,Srinivasan,qnagi@example.net,08472629052,Sasaram,Uttarakhand,2026-06-01
905,Sudiksha,Raja,harshramanathan@example.org,2717217337,Buxar,Rajasthan,2026-01-16
906,Quincy,Balakrishnan,qabil22@example.net,9362165914,Begusarai,Nagaland,2024-03-06
907,Warjas,Ganesan,januja39@example.net,+915844617773,Singrauli,Jharkhand,2024-08-13
908,Anmol,Natarajan,zehaan97@example.net,1279970292,Coimbatore,Goa,2023-10-21
909,Garima,Koshy,fvyas@example.net,+913752988322,Navi Mumbai,Chhattisgarh,2025-02-11
910,Mekhala,Bhagat,oscarbarad@example.org,08797888975,Serampore,Sikkim,2025-10-02
911,Ishanvi,Goyal,meerabhat@example.org,+910443619951,Jabalpur,Kerala,2024-04-05
912,Shivansh,Chander,dixitoliver@example.net,5014374830,Kolkata,Odisha,2025-05-02
913,Upma,Butala,xalakchander@example.net,+912602213217,Kirari Suleman Nagar,Tripura,2026-05-17
914,Liam,Bera,chakrabortyjack@example.org,06122019072,Dehri,Tripura,2025-06-05
915,Yuvraj,Hora,balhaarmemon@example.net,+916653802748,Jalgaon,Tripura,2024-10-07
916,Patrick,Chaudhry,manearin@example.net,6825095229,Gandhinagar,Chhattisgarh,2023-08-22
917,Rishi,Peri,lajita10@example.org,9952970137,Ajmer,Himachal Pradesh,2024-05-18
918,Panini,Parmer,jeevika64@example.org,+910412027061,Srikakulam,Goa,2025-08-09
919,Vihaan,Talwar,darpan29@example.net,+917166906322,Bettiah,Rajasthan,2024-01-09
920,Hema,Nagarajan,nathan03@example.net,4030109567,Arrah,Maharashtra,2024-11-16
921,Dhruv,Prabhakar,xpall@example.com,02347124760,Varanasi,Nagaland,2023-10-27
922,Jagat,Varkey,baradsarthak@example.org,6831764172,Hazaribagh,Arunachal Pradesh,2025-11-18
923,Agastya,Varughese,perisara@example.org,+919015071380,Bidhannagar,Bihar,2024-08-12
924,Chatura,Shere,gaurangibuch@example.org,05847436213,Pune,Odisha,2025-06-01
925,Qabil,Palla,sanya66@example.net,07031805339,Sangli-Miraj & Kupwad,Uttarakhand,2025-06-08
926,Aachal,Sarkar,jsarkar@example.org,09183270004,Vijayanagaram,Maharashtra,2023-12-29
927,Deepa,Narayanan,birjackson@example.org,09771400493,Phusro,Tripura,2026-07-18
928,Anamika,Aggarwal,zaid15@example.org,+914998094976,Rajahmundry,Rajasthan,2023-11-05
929,Rushil,Sheth,adara@example.com,8416612374,Shivpuri,Meghalaya,2025-12-30
930,Amaira,Kothari,owennaidu@example.com,+913899499197,Jabalpur,Tamil Nadu,2024-09-09
931,Noah,Sankar,atharvkala@example.com,+918782116020,Bareilly,West Bengal,2025-11-20
932,Fiyaz,Keer,yochana98@example.net,02117088948,Madurai,Nagaland,2025-04-06
933,Abha,Modi,naveendara@example.com,08839785708,Ghaziabad,Uttar Pradesh,2023-09-04
934,Aashi,Zachariah,sahotaurvi@example.com,01236914961,Sangli-Miraj & Kupwad,Mizoram,2025-09-10
935,Anamika,Gandhi,jthaman@example.com,6970409531,Hubli–Dharwad,Uttar Pradesh,2026-01-14
936,Pallavi,Chowdhury,prisha07@example.net,3274883565,Jaunpur,Odisha,2026-05-15
937,Mitali,Gopal,chakradev96@example.net,4966834960,Bidhannagar,Mizoram,2024-11-23
938,Max,Bhattacharyya,japte@example.net,01622593648,Mumbai,Mizoram,2026-01-03
939,Tristan,Lata,swalia@example.net,+919062467287,Khandwa,Andhra Pradesh,2026-03-21
940,Dev,Chakraborty,ethan31@example.net,3592361337,Mumbai,Karnataka,2024-05-11
941,Yuvraj,Bassi,ekani88@example.org,05025447241,Haldia,Karnataka,2026-05-02
942,Azad,Hans,anusha09@example.com,01771824989,Bongaigaon,Nagaland,2023-07-31
943,Nandini,Shenoy,gunbirmagar@example.org,04681359266,Bongaigaon,Maharashtra,2026-03-10
944,Yuvraj,Randhawa,gmuni@example.com,4155945011,Khora ,Sikkim,2024-05-02
945,Dalbir,Sridhar,yatin60@example.com,+911716039886,Bidar,Karnataka,2024-08-16
946,Nirja,Dass,varmaabha@example.com,09067000994,Bihar Sharif,Mizoram,2026-01-13
947,Zashil,Gola,memonkrisha@example.com,4896676056,Nanded,Andhra Pradesh,2024-11-20
948,Divya,Sampath,vrishti75@example.net,+919745338906,Latur,West Bengal,2025-02-20
949,Aarna,Ravel,ode@example.org,05401659953,Bangalore,Tamil Nadu,2026-06-09
950,Pavani,Dyal,jagatgill@example.org,02767746259,Pali,Andhra Pradesh,2024-01-04
951,Farhan,Goel,harish15@example.net,08860080179,Ongole,Tamil Nadu,2025-09-02
952,Joshua,Hayre,ghoseishita@example.com,+914726426121,Meerut,Gujarat,2025-10-25
953,Zayan,Karnik,ooommen@example.com,09680785254,Tirupati,Chhattisgarh,2024-02-03
954,Viraj,Thakur,zehaan54@example.org,+916445475231,Kolhapur,Gujarat,2024-03-22
955,Sara,Mangal,cchad@example.com,03342720388,Gulbarga,Uttarakhand,2023-11-17
956,Vaishnavi,Pandya,bhatekalinga@example.net,03045306935,Shimoga,Punjab,2024-07-17
957,Ganga,Karpe,advik01@example.net,+916778481652,Rohtak,Himachal Pradesh,2026-06-01
958,Jagvi,Lal,prisha08@example.org,5179937810,New Delhi,Rajasthan,2026-02-06
959,Jatin,Din,gthakkar@example.net,08699969882,Farrukhabad,Karnataka,2025-08-12
960,Kiaan,Srinivas,mahalshivani@example.net,+914630198642,Mira-Bhayandar,Gujarat,2025-12-07
961,Upkaar,Sengupta,warinderkhanna@example.net,+912187062932,Gangtok,Nagaland,2024-06-20
962,Oliver,Dhingra,basujackson@example.org,+913200186766,Ranchi,Andhra Pradesh,2025-09-23
963,Vasana,Raju,aptefiyaz@example.com,+915614038453,Giridih,Mizoram,2023-10-08
964,Vasudha,Majumdar,mdevi@example.com,06951003076,Delhi,Kerala,2024-10-02
965,Forum,Raghavan,vborde@example.org,0666641106,Dewas,West Bengal,2023-12-08
966,Gautam,Kar,aarav78@example.com,+916994970890,Kishanganj,Tripura,2024-05-24
967,Qushi,Saini,chaitalydhaliwal@example.com,9996269708,Panvel,Maharashtra,2025-12-09
968,Zinal,Dani,rwadhwa@example.net,7915059625,Solapur,Odisha,2025-07-01
969,Krishna,Bajaj,jonathanbains@example.org,+916578982604,Begusarai,West Bengal,2023-08-05
970,Jyoti,Dewan,shenoyjalsa@example.com,5177741274,Madanapalle,Goa,2023-11-19
971,Gopal,Dhillon,george99@example.com,+916422297589,Hospet,Arunachal Pradesh,2024-09-09
972,Jeevika,Lata,henrypal@example.net,05705682092,Ambarnath,Meghalaya,2023-07-27
973,Andrew,Bawa,rastogitheodore@example.net,06407232472,Karaikudi,Punjab,2024-12-17
974,Ati,Ahluwalia,chakrabortyvedika@example.net,8224731261,Hosur,Uttar Pradesh,2025-02-25
975,Abeer,Subramaniam,bhargavaindali@example.net,0119509271,Satna,Goa,2025-05-20
976,Faris,Bassi,utkarsh70@example.net,+913007169500,Bardhaman,Tamil Nadu,2026-05-07
977,Gabriel,Thaman,falak43@example.net,+919876989365,Hindupur,Himachal Pradesh,2024-10-02
978,Urmi,D’Alia,nchakrabarti@example.net,2734813104,Ranchi,Chhattisgarh,2025-01-23
979,Neha,Kapadia,ekapadsidhu@example.com,+915748352680,Darbhanga,Nagaland,2025-06-02
980,Balvan,Sanghvi,lhari@example.net,+914488384253,Bihar Sharif,Madhya Pradesh,2024-02-26
981,Champak,Narayanan,chatresh77@example.com,0657955156,Tiruppur,Odisha,2024-05-05
982,Aditya,Bandi,ekta10@example.com,4091311178,Bareilly,Punjab,2026-06-27
983,Anirudh,Dhar,chakrika76@example.org,2206953541,Mumbai,Assam,2026-05-27
984,Krishna,Gopal,ymurthy@example.net,00026015153,Sri Ganganagar,Uttar Pradesh,2026-05-09
985,Aashi,Sarraf,azad74@example.org,01732798059,Bhopal,Haryana,2026-05-27
986,Dominic,Bava,ramaswamybhavna@example.net,3403910452,Kakinada,Maharashtra,2023-10-05
987,Yashawini,Mane,boracharita@example.net,1359928553,Tezpur,Karnataka,2024-03-10
988,Chakradev,Pathak,cbobal@example.org,07990069680,Bongaigaon,Madhya Pradesh,2025-06-08
989,Vansha,Lall,khuranavarenya@example.net,02339449530,Singrauli,Meghalaya,2025-07-08
990,Krishna,Dugar,falak03@example.org,5017365426,Baranagar,Bihar,2025-07-09
991,Aachal,Gour,grovermason@example.org,+914511009060,Sambalpur,Andhra Pradesh,2026-04-11
992,Odika,Uppal,xavier02@example.org,+916673290457,Phusro,Nagaland,2025-11-16
993,Shravya,Naik,gagangarg@example.net,9642603362,Ajmer,Manipur,2025-02-20
994,Irya,Verma,faraskumer@example.com,00920711523,Bokaro,Gujarat,2025-05-27
995,Om,Chaudhary,ekanshpandit@example.net,+918970591611,Rajpur Sonarpur,Nagaland,2025-02-22
996,Gaurangi,Bumb,ubika72@example.net,1688005378,Jabalpur,Nagaland,2025-03-01
997,Mohammed,Trivedi,zgera@example.net,05401822720,Belgaum,Nagaland,2024-06-23
998,Chaitaly,Yadav,veerdeshmukh@example.net,+910414474328,Amritsar,Maharashtra,2025-02-05
999,Rohan,Anne,agastyadatta@example.org,3042322775,Kota,Haryana,2025-02-25
1000,Rishi,Barman,yahvichander@example.com,00646300593,Sirsa,Manipur,2025-01-29
